date,bases,open_access_bases,bytes,open_access_bytes
"05/06/2019",27718367886752835,10605496496197679,10897085014821003,5679973384816190
"05/07/2019",27747206480192893,10624512351411147,10907459806818849,5687258456552300
"05/08/2019",27754636551253714,10631942422471968,10910781225567780,5690579875301231
"05/09/2019",27795449501641477,10663367179614681,10928057911693393,5702785749596147
"05/10/2019",27813615265301162,10673072272977378,10937472931957291,5708136948480660
"05/11/2019",27832212941725411,10691669949401627,10945969358950217,5716633375473586
"05/12/2019",27840229601149977,10699686608826193,10950703500701110,5721367517224479
"05/13/2019",27848179234584229,10707636242260445,10954193759338127,5724857775861496
"05/14/2019",27857041480131540,10716498487807756,10958105310874509,5728769327397878
"05/15/2019",27900345786805041,10759802794481257,10976207463746778,5746871480270147
"05/16/2019",27908536911099657,10767993918775873,10979855815406082,5750519831929451
"05/17/2019",27917497335184728,10776954342860944,10984150796704828,5754814813228197
"05/18/2019",27921680121659366,10781137129335582,10985854421006825,5756518437530194
"05/19/2019",27926026471527163,10785483479203379,10987563898810210,5758227915333579
"05/20/2019",27933149123679756,10792606131355972,10991162726315671,5761826742839040
"05/21/2019",27955014731750890,10814471739427106,11000000051245044,5770664067768413
"05/22/2019",27969839555096351,10829215376394417,11006762879905452,5777392044379092
"05/23/2019",27974610460819051,10833954108423785,11009180245167838,5779798097329225
"05/24/2019",27988760521169359,10846001565726183,11014573245706836,5784785193934597
"05/25/2019",27993451523049383,10850692567606207,11017081669566855,5787293617794616
"05/26/2019",27995359126986839,10852600171543663,11017689015174057,5787900963401818
"05/27/2019",27997042179016997,10854283223573821,11018456373640468,5788668321868229
"05/28/2019",28012664549019061,10869905593575885,11025379624343628,5795591572571389
"05/29/2019",28020019853685832,10877260898242656,11028979829213569,5799191777441330
"05/30/2019",28025305098093909,10882546142650733,11031581346748944,5801793294976705
"05/31/2019",28051066230543757,10908232405914255,11042549075195702,5812741703158965
"06/01/2019",28074915390611308,10932081565981806,11054053091551801,5824245719515064
"06/02/2019",28082138634120549,10939304809491047,11057463366028433,5827655993991696
"06/03/2019",28085988480180910,10943154655551408,11059219657673918,5829412285637181
"06/04/2019",28095015183464290,10952181358834788,11063800905452752,5833993533416015
"06/05/2019",28102801446433848,10959967621804346,11067855657692565,5838048285655828
"06/06/2019",28112511236430586,10969677411801084,11071992357115290,5842184985078553
"06/07/2019",28120724858501805,10977891033872303,11075639372236431,5845832000199694
"06/08/2019",28120965625699796,10978131801070294,11075747941296607,5845940569259870
"06/09/2019",28121710285387149,10978876460757647,11076152567950003,5846345195913266
"06/10/2019",28144817120649795,11001983296020293,11086553770504060,5856746398467323
"06/11/2019",28342073641911211,11010279329489927,11125653737672915,5860522513441198
"06/12/2019",28716767707342540,11021857227107000,11199144939751593,5866135385161769
"06/13/2019",28724945178347004,11029483506555464,11202942056881394,5869625666426396
"06/14/2019",28734797580512879,11038940289945583,11207266938686421,5873848651633912
"06/15/2019",28745567550625134,11049697369152916,11212152354702206,5878729003747761
"06/16/2019",28758795486570072,11062925305097854,11216481739092456,5883058388138011
"06/17/2019",28777314275278632,11081376572698714,11224597717913373,5891145161415606
"06/18/2019",28790399026414914,11094461323834996,11230607006263438,5897154449765671
"06/19/2019",28808888353454555,11112950650874637,11236736050396669,5903283493898902
"06/20/2019",29440289818610256,11144527689910592,11377435021785183,5916682851340107
"06/21/2019",29462274361417356,11166512232717692,11386893519632711,5926141349187635
"06/22/2019",29464939789420536,11169177660720872,11388107123784216,5927354953339140
"06/23/2019",29469078495735308,11173316367035644,11389981206773629,5929229036328553
"06/24/2019",29474544253316533,11178782124616869,11392305587948636,5931553417503560
"06/25/2019",29476377563847021,11180615435147357,11393453619580095,5932701449135019
"06/26/2019",29486097026131468,11189946185608459,11397433088640404,5936511687204776
"06/27/2019",29535009275483381,11237823831086050,11421054731406926,5959785227655501
"06/28/2019",29553391946711642,11256170268870480,11427568661971373,5966283905177302
"06/29/2019",29561908532309580,11264686854468418,11430517284392628,5969232527598557
"06/30/2019",29582236523330018,11285014845488856,11437394207937298,5976109451143227
"07/01/2019",29603056712031637,11305835034190475,11446648512554764,5985363755760693
"07/02/2019",29625207574872628,11327985897031466,11456530672885208,5995245916091137
"07/03/2019",29639932646062334,11342613708199555,11462150635692476,6000813452967487
"07/04/2019",29649778032428358,11352446113267388,11466771275524607,6005430847543692
"07/05/2019",29664125408339467,11366793489178497,11473028587625481,6011688159644566
"07/06/2019",29667692318328361,11370360399167391,11474933801067529,6013593373086614
"07/07/2019",29682159604574784,11384827685413814,11481210337968179,6019869909987264
"07/08/2019",29700347114697125,11403015195536155,11489753069657885,6028412641676970
"07/09/2019",29738637456911669,11420793540385229,11500806068992315,6036403322044844
"07/10/2019",29764255605950677,11435639531952357,11516196782718193,6043330618562395
"07/11/2019",29779814497765200,11451198423766880,11523876560542136,6051010396386338
"07/12/2019",29788518670794687,11456524463217023,11528549836173814,6053355385516866
"07/13/2019",29794719577058463,11462725369480799,11531035825074406,6055841374417458
"07/14/2019",29798127760133250,11466133552555586,11532654850024213,6057460399367265
"07/15/2019",29809527623915786,11477533416338122,11537660608719943,6062466158062995
"07/16/2019",29821609427786419,11489290489526013,11542969458159872,6067602268916119
"07/17/2019",29841181129740483,11508621587838515,11552363792393629,6076810236578939
"07/18/2019",29860815158948379,11528255617046411,11560449189484452,6084895633669762
"07/19/2019",29869806178838780,11534097954780722,11564108994953355,6087563637816038
"07/20/2019",29871605349625144,11535897125567086,11564926410045347,6088381052908030
"07/21/2019",29876023581929484,11540315357871426,11566694224816754,6090148867679437
"07/22/2019",29884261535355126,11548553311297068,11570499377107285,6093954019969968
"07/23/2019",29889137631982498,11553429407924440,11572581790390642,6096036433253325
"07/24/2019",29894170449473028,11558462225414970,11574620181758861,6098074824621544
"07/25/2019",29901835838214474,11566127614156416,11578305655838751,6101760298701434
"07/26/2019",29908462500846333,11572754276788275,11581625403545615,6105080046408298
"07/27/2019",29910902702293158,11575194478235100,11582778285028989,6106232927891672
"07/28/2019",29926148610694490,11590440386636432,11589509832573491,6112964475436174
"07/29/2019",29936351918336302,11600643694278244,11594170498385476,6117625141248159
"07/30/2019",29952851780986201,11607657519659332,11599612145982543,6120659748904664
"07/31/2019",29987722633447644,11632572616712777,11613488752262503,6132217798324205
"08/01/2019",30060830866962012,11705680850227145,11655141321827418,6173870367889120
"08/02/2019",30075926273827641,11720768450124775,11660553597274333,6179281203266316
"08/03/2019",30079430044765461,11724272221062595,11661986549816541,6180714155808524
"08/04/2019",30081296328707458,11726138505004592,11662874288123222,6181601894115205
"08/05/2019",30084445008204008,11729287184501142,11664300828792701,6183028434784684
"08/06/2019",30099977472763704,11744513777087270,11670854982426954,6189488688276266
"08/07/2019",30123103859100341,11766941441826653,11680648843402234,6199121445770004
"08/08/2019",30147004255500450,11790841838226762,11690123367440206,6208595969807976
"08/09/2019",30159651466206936,11794619924015992,11696420718281637,6210213948539550
"08/10/2019",30164721998991697,11799648094301753,11698736521545174,6212510703815533
"08/11/2019",30166224671579209,11801150766889265,11699451263924625,6213225446194984
"08/12/2019",30181374310421498,11816243178359529,11706147602649543,6219890840876173
"08/13/2019",30199279103163996,11834111292580276,11715280667906174,6229003463059576
"08/14/2019",30207390025025870,11840622788758220,11718732850606120,6231798456437443
"08/15/2019",30223280527283559,11856513291015909,11724971854854604,6238037460685927
"08/16/2019",30237648578813912,11862807332334012,11731804339364246,6241653849819196
"08/17/2019",30241977745974875,11867136499494975,11733503647924564,6243353158379514
"08/18/2019",30243534766451409,11868693519971509,11734204986094239,6244054496549189
"08/19/2019",30245112696178206,11870271449698306,11734891135165750,6244740645620700
"08/20/2019",30251291229354956,11876449982875056,11737618009149895,6247467519604845
"08/21/2019",30265752638948819,11886892700577289,11743559822566412,6251914544359803
"08/22/2019",30270967622890994,11892107684519464,11745741428851487,6254096150644878
"08/23/2019",30277431715368333,11898571776996803,11748644416255305,6256999138048696
"08/24/2019",30283557480365888,11904697541994358,11751302434720389,6259657156513780
"08/25/2019",30295726217209261,11916866278837731,11755962280874258,6264317002667649
"08/26/2019",30300688872994527,11921828934622997,11758054856003955,6266409577797346
"08/27/2019",30319165580962786,11940305642591256,11766598068755558,6274952790548949
"08/28/2019",30326739916003773,11947879977632243,11769727490954866,6278082212748257
"08/29/2019",30336558424801827,11957698486430297,11773741008762269,6282095730555660
"08/30/2019",30345288970180997,11966429031809467,11777974583190872,6286329304984263
"08/31/2019",30360779072171213,11981919133799683,11785107938377411,6293462660170802
"09/01/2019",30384805930865025,12005945992493495,11795038955399857,6303393677193248
"09/02/2019",30389424685935151,12010564747563621,11797263560784953,6305618282578344
"09/03/2019",30409795478587799,12030935540216269,11805271651943584,6313626373736975
"09/04/2019",30430991203009408,12052131264637878,11813527991875915,6321882713669306
"09/05/2019",30446013612576628,12067153674205098,11819983972235854,6328338694029245
"09/06/2019",30460119833486560,12081259895115030,11825253810883316,6333608532676707
"09/07/2019",30470078912892393,12091218974520863,11829645509129811,6338000230923202
"09/08/2019",30475266016594253,12096406078222723,11831768064773483,6340122786566874
"09/09/2019",30488237685109846,12107036781199128,11838110514169922,6345269128723461
"09/10/2019",30506302674420748,12125101770510030,11846715341997958,6353873956551497
"09/11/2019",30518217862041063,12135630231124901,11852373181339852,6358884657250179
"09/12/2019",30527601171654669,12145013540738507,11856967996149134,6363479472059461
"09/13/2019",30534072371847819,12151484740931657,11859657619109422,6366169095019749
"09/14/2019",30538972867398197,12156385236482035,11861696001452896,6368207477363223
"09/15/2019",30546663057902758,12164075426986596,11865211227589317,6371722703499644
"09/16/2019",30560969948479434,12178382317563272,11871676815086964,6378188290997291
"09/17/2019",30578292194378427,12195704563462265,11880059255195894,6386570731106221
"09/18/2019",30755082709614040,12203129831572786,12084338180491560,6389487864605915
"09/19/2019",30766025535588048,12214072657546794,12088898800471372,6394048484585727
"09/20/2019",30779399197051269,12227446319010015,12094480849808717,6399630533923072
"09/21/2019",30783364109689651,12231411231648397,12096190116314816,6401339800429171
"09/22/2019",30785638672456739,12233685794415485,12097156345226324,6402306029340679
"09/23/2019",30795079059295410,12243126181254156,12100935972246610,6406085656360965
"09/24/2019",30802946249263883,12250993371222629,12103891308142006,6409040992256361
"09/25/2019",30822234844717620,12266459245168041,12111544640613563,6414843502505278
"09/26/2019",30829802240971220,12274026641421641,12114878820744965,6418177682636680
"09/27/2019",30848510075647788,12287556131228287,12123665091155810,6424428894054560
"09/28/2019",30854134008660409,12293180064240908,12126169425899447,6426933228798197
"09/29/2019",30857603719854472,12296649775434971,12127860743458875,6428624546357625
"09/30/2019",30876459013784765,12315505069365264,12135810470254508,6436574273153258
"10/01/2019",30907344095504653,12346390151085152,12150711542968925,6451475345867675
"10/02/2019",30988526145571759,12399762015313594,12181912644927132,6474189325418939
"10/03/2019",31008744821594382,12419980691336217,12190642853865387,6482919534357194
"10/04/2019",31037180916484257,12426805793374572,12198417637266042,6486538243799951
"10/05/2019",31041473552224019,12431098429114334,12200372772321348,6488493378855257
"10/06/2019",31062436708093589,12452061584983904,12208681872931087,6496802479464996
"10/07/2019",31073276941767011,12461055418591282,12213501648006967,6500833083726206
"10/08/2019",31081172335143638,12468755418997200,12216843716300934,6504089975583958
